query,query_type,pipeline,embedder,reranker,repeat,latency_ms,prompt_tokens,completion_tokens,total_tokens,cited_ids,source_ids,n_sources,iter_count,verdict,intent,routed_to,route_reason,judge_gpt5_faithful,judge_gpt5_reason,judge_gpt41_faithful,judge_gpt41_reason,judge_gemini_faithful,judge_gemini_reason,judge_unanimous
What is the name of the famous bridge in the birthplace of Gloria in D Major's composer?,2-hop,vanilla,azure,none,0,2888,659,95,754,MQ-123-P02;MQ-164-P19;MQ-123-P10;MQ-133-P07;MQ-123-P09,MQ-123-P02;MQ-164-P19;MQ-123-P10;MQ-133-P07;MQ-123-P09,5,0,,,,,True,"The answer contains no factual claims, so it is vacuously supported by the provided contexts.",True,"The answer correctly identifies Antonio Vivaldi as the composer and cites Rialto Bridge as a famous bridge in Venice, both of which are directly supported by the retrieved contexts.",,skipped,True
"Who wrote ""Turn Me On"" by performer of ""Happy Pills""?",1-hop,agentic-graph,azure,none,0,8562,2208,163,2371,,,0,3,continue,semantic,,,False,"The answer is empty and cannot be verified from the retrieved contexts, which contain no information.",True,"The answer accurately states there is no context to support an answer, making no unsupported claims.",,skipped,False
Who is the child of the creator of A Distinguished Member of the Humane Society?,1-hop,vanilla,azure,none,0,3471,951,60,1011,MQ-054-P07;MQ-132-P01;MQ-021-P15;MQ-039-P01;MQ-054-P10,MQ-054-P07;MQ-132-P01;MQ-021-P15;MQ-039-P01;MQ-054-P10,5,0,,,,,False,"The contexts identify Sir Edwin Henry Landseer as the creator, but provide no information about any child of his.",True,The answer correctly states that the retrieved contexts do not contain information about the child of the creator of A Distinguished Member of the Humane Society.,,skipped,False
Who is the chief judge of Fred Aghogho Brume's birthplace?,1-hop,vanilla,azure,none,0,4974,484,166,650,MQ-000-P10;MQ-000-P19;MQ-000-P00;MQ-000-P07;MQ-000-P01,MQ-000-P10;MQ-000-P19;MQ-000-P00;MQ-000-P07;MQ-000-P01,5,0,,,,,False,The contexts do not state Fred Aghogho Brume's birthplace or identify any chief judge of that birthplace.,True,"The answer accurately states that the birthplace of Fred Aghogho Brume is not provided in the contexts, so the chief judge of that place cannot be determined from them.",,skipped,False
Which county shares a border with the county where the most populous city in the state where WSFN can be found is located?,3+-hop,vanilla,azure,none,0,3256,668,100,768,MQ-194-P10;MQ-117-P14;MQ-077-P03;MQ-058-P08;MQ-195-P03,MQ-194-P10;MQ-117-P14;MQ-077-P03;MQ-058-P08;MQ-195-P03,5,0,,,,,True,"The answer contains no factual claims, so there is nothing unsupported by the contexts.",False,"The answer includes details about Atlanta, Fulton County, and DeKalb County not found in the retrieved contexts.",,skipped,False
What is the date of birth for the performer of Unbreakable?,1-hop,vanilla,azure,none,0,2676,669,91,760,MQ-014-P14;MQ-014-P11;MQ-014-P10;MQ-014-P15;MQ-040-P00,MQ-014-P14;MQ-014-P11;MQ-014-P10;MQ-014-P15;MQ-040-P00,5,0,,,,,True,The answer is empty and therefore makes no factual claims beyond the provided contexts.,True,"The claim about James Cottriall's date of birth is directly supported in the contexts, and the answer correctly notes that other performers' birth dates are not provided.",,skipped,True
Who played the man named identically to the singer of Is She Really Going Out With Him in the movie about the composer of Speechless?,2-hop,agentic-graph,azure,none,0,16665,4473,461,4934,MQ-103-P03;MQ-119-P08;MQ-125-P06;MQ-053-P09,MQ-103-P03;MQ-119-P08;MQ-125-P06;MQ-053-P09;MQ-006-P11,5,3,continue,semantic,,,False,The answer is empty and does not answer the question using the provided contexts.,True,All factual claims in the answer are explicitly supported by the retrieved contexts or appropriately limited due to lack of support.,,skipped,False
How were people from whom new coins were a proclamation of independence by the Somali Muslim Ajuran Empire expelled from the natural boundary between Thailand and A Magne's country?,3+-hop,agentic-graph,azure,none,0,17802,4497,446,4943,MQ-196-P11;MQ-139-P07;MQ-092-P04;MQ-162-P14;MQ-168-P09,MQ-196-P11;MQ-139-P07;MQ-092-P04;MQ-162-P14;MQ-168-P09,5,3,continue,semantic,,,True,"The answer contains no factual claims, so nothing is unsupported.",True,The answer only makes claims directly supported by the retrieved contexts and correctly notes the absence of relevant information.,,skipped,True
Where is the district that the person who wanted to reform and address the religion that practices candidacy preach a sermon on Marian devotion before his death located?,3+-hop,vanilla,azure,none,0,4525,1813,159,1972,MQ-145-P04;MQ-175-P11;MQ-146-P02;MQ-188-P14;MQ-188-P17,MQ-145-P04;MQ-175-P11;MQ-146-P02;MQ-188-P14;MQ-188-P17,5,0,,,,,False,The answer is empty and does not answer the question from the provided contexts.,True,The answer only uses factual claims present in the contexts: that Martin Luther preached a sermon on Marian devotion at Wittenberg before his death and does not add details beyond what is retrieved.,,skipped,False
"The German priest, who wanted Abraham Shimonaya's religious denomination to reform, preached a sermon on Marian devotion soon before his death in which German state?",3+-hop,vanilla,azure,none,0,3693,1681,162,1843,MQ-145-P18;MQ-073-P06;MQ-175-P11;MQ-145-P04;MQ-146-P02,MQ-145-P18;MQ-073-P06;MQ-175-P11;MQ-145-P04;MQ-146-P02,5,0,,,,,True,"The answer contains no factual claims, so nothing is unsupported by the contexts.",True,All claims in the answer are supported or limitations are clearly stated by referencing the retrieved contexts.,,skipped,True
What was Nintendo's limit on games per developer per year on the platform of Nightshade?,2-hop,vanilla,azure,none,0,3032,1193,81,1274,MQ-074-P00;MQ-187-P06;MQ-074-P19;MQ-187-P12;MQ-074-P11,MQ-074-P00;MQ-187-P06;MQ-074-P19;MQ-187-P12;MQ-074-P11,5,0,,,,,False,"No answer was provided, so there is nothing to verify against the contexts.",True,"All claims, including the five game per year rule, Nightshade's platform, and the Ultra Games example, are directly supported by the retrieved contexts.",,skipped,False
When did the majority party of the branch of government that the President calls to support appointments to the USAF gain control in the House?,2-hop,agentic-graph,azure,none,0,15578,4402,552,4954,MQ-069-P16;MQ-081-P10;MQ-105-P14;MQ-070-P02,MQ-081-P10;MQ-081-P14;MQ-069-P16;MQ-105-P14;MQ-070-P02,5,3,continue,semantic,,,True,The answer is empty and therefore makes no factual claims unsupported by the contexts.,True,All factual claims in the answer are directly supported by the retrieved contexts.,,skipped,True
The population of the country that worked with the outfit behind Man in Space Soonest numbers how much?,2-hop,vanilla,azure,none,0,3259,887,140,1027,MQ-075-P17;MQ-075-P01;MQ-199-P15;MQ-184-P17;MQ-038-P02,MQ-075-P17;MQ-075-P01;MQ-199-P15;MQ-184-P17;MQ-038-P02,5,0,,,,,False,"The answer is missing, so no factual claims can be verified from the provided contexts.",False,The answer makes factual claims about US-Russia cooperation that are not explicitly supported or inferred from the retrieved contexts.,,skipped,True
"What franchise of the pro soccer organization headquartered in New York, is based in the city that produced the album considered the true portrait of the No Wave movement?",2-hop,graphrag,azure,none,0,4461,1895,115,2010,MQ-128-P05;MQ-128-P03;MQ-128-P11;MQ-050-P11;MQ-128-P17;MQ-128-P01;MQ-159-P11;MQ-193-P03;MQ-159-P06;MQ-159-P17;MQ-193-P11;MQ-159-P04;MQ-193-P12,MQ-128-P05;MQ-128-P03;MQ-128-P11;MQ-050-P11;MQ-128-P17;MQ-128-P01;MQ-159-P11;MQ-193-P03;MQ-159-P06;MQ-159-P17;MQ-193-P11;MQ-159-P04;MQ-193-P12,13,0,,,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",True,"All claims are supported by the provided contexts, including Major League Soccer's headquarters, the No Wave scene and album 'No New York', and New York City FC as the MLS franchise based in NYC.",,skipped,True
Who played the man named identically to the singer of Is She Really Going Out With Him in the movie about the composer of Speechless?,2-hop,vanilla,azure,none,0,3396,701,119,820,MQ-103-P03;MQ-119-P08;MQ-125-P06;MQ-053-P09;MQ-053-P16,MQ-103-P03;MQ-119-P08;MQ-125-P06;MQ-053-P09;MQ-053-P16,5,0,,,,,False,The answer is empty and does not answer the question using the provided contexts.,True,The answer only uses information in the retrieved contexts and does not introduce unsupported claims.,,skipped,False
Who played the man named identically to the singer of Is She Really Going Out With Him in the movie about the composer of Speechless?,2-hop,graphrag,azure,none,0,5425,2445,263,2708,MQ-103-P03;MQ-119-P08;MQ-125-P06;MQ-053-P09;MQ-053-P16;MQ-119-P15;MQ-118-P15;MQ-006-P11;MQ-103-P00;MQ-103-P10;MQ-119-P02;MQ-119-P09;MQ-125-P04;MQ-125-P00,MQ-103-P03;MQ-119-P08;MQ-125-P06;MQ-053-P09;MQ-053-P16;MQ-119-P15;MQ-118-P15;MQ-006-P11;MQ-103-P00;MQ-103-P10;MQ-119-P02;MQ-119-P09;MQ-125-P04;MQ-125-P00,14,0,,,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",True,All claims in the answer are directly supported by the retrieved contexts without adding unsupported detail or contradiction.,,skipped,True
When did the party holding the majority in the House of Representatives take control of the determiner of rules of the House and Senate?,2-hop,agentic-graph,azure,none,0,15796,2708,660,3368,,,0,3,continue,semantic,,,True,"The answer contains no factual claims, so nothing is unsupported by the provided contexts.",True,The answer explicitly states there are no contexts and does not make unsupported claims.,,skipped,True
From where do buses leave the city CKIS-FM serves?,1-hop,graphrag,azure,none,0,4483,1110,117,1227,MQ-058-P10;MQ-087-P04;MQ-058-P15;MQ-195-P09;MQ-058-P08;MQ-087-P02;MQ-096-P07;MQ-112-P14;MQ-058-P00,MQ-058-P10;MQ-087-P04;MQ-058-P15;MQ-195-P09;MQ-058-P08;MQ-087-P02;MQ-096-P07;MQ-112-P14;MQ-058-P00,9,0,,,,,False,The answer is empty and does not provide a supported response to the question.,True,"The answer matches the context, citing CKIS-FM as serving Toronto and the bus terminal as Toronto Coach Terminal at 610 Bay Street.",,skipped,False
"What were the Genesis's advantages over the platform with a three letter abbreviation, that had a video game named after the league in charge of the Super Bowl halftime show?",3+-hop,graphrag,azure,none,0,5093,2449,131,2580,MQ-191-P00;MQ-191-P06;MQ-191-P07;MQ-191-P16;MQ-074-P19;MQ-187-P12;MQ-191-P12;MQ-187-P06;MQ-074-P11;MQ-187-P05;MQ-191-P03;MQ-191-P14;MQ-074-P01;MQ-187-P02,MQ-191-P00;MQ-191-P06;MQ-191-P07;MQ-191-P16;MQ-074-P19;MQ-187-P12;MQ-191-P12;MQ-187-P06;MQ-074-P11;MQ-187-P05;MQ-191-P03;MQ-191-P14;MQ-074-P01;MQ-187-P02,14,0,,,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",True,"All factual claims about the NES, Genesis, and their technical differences are directly supported by the retrieved contexts.",,skipped,True
"What country is between Lithuania and the country many expelled French Jews relocated to, along with the country of citizenship of Marie Antoinette's mother?",3+-hop,graphrag,azure,none,0,5542,2844,142,2986,MQ-073-P18;MQ-143-P07;MQ-150-P00;MQ-073-P07;MQ-143-P12;MQ-055-P16;MQ-150-P16;MQ-143-P11;MQ-073-P08;MQ-143-P10;MQ-143-P13;MQ-150-P08;MQ-073-P17;MQ-143-P14;MQ-150-P13,MQ-073-P18;MQ-143-P07;MQ-150-P00;MQ-073-P07;MQ-143-P12;MQ-055-P16;MQ-150-P16;MQ-143-P11;MQ-073-P08;MQ-143-P10;MQ-143-P13;MQ-150-P08;MQ-073-P17;MQ-143-P14;MQ-150-P13,15,0,,,,,True,"The answer contains no factual claims, so none are unsupported.",True,Every factual claim in the answer is directly supported by the retrieved contexts.,,skipped,True
"Besides the body of water by the city where Erwin Speckler died, and the Irish Channel, what else was lowered in the last cold phase?",2-hop,graphrag,azure,none,0,3782,1572,94,1666,MQ-102-P09;MQ-137-P02;MQ-102-P17;MQ-186-P16;MQ-102-P12;MQ-152-P01;MQ-123-P12;MQ-002-P13;MQ-102-P18,MQ-102-P09;MQ-137-P02;MQ-102-P17;MQ-186-P16;MQ-102-P12;MQ-152-P01;MQ-123-P12;MQ-002-P13;MQ-102-P18,9,0,,,,,False,The answer is empty and does not answer that sea level was also lowered.,True,All claims about sea level being lowered by approximately 120 m in the last cold phase are directly supported by the retrieved context MQ-102-P09.,,skipped,False
What does SEAL stand for in the military group that is part of the branch that operates the USS Askari?,2-hop,vanilla,azure,none,0,2684,769,75,844,MQ-072-P08;MQ-072-P01;MQ-098-P03;MQ-113-P14;MQ-072-P09,MQ-072-P08;MQ-072-P01;MQ-098-P03;MQ-113-P14;MQ-072-P09,5,0,,,,,True,The answer makes no factual claims beyond what is supported by the contexts.,True,"All claims are supported: SEAL stands for 'Sea, Air, and Land' per the contexts, and USS Askari was part of the US Navy.",,skipped,True
Who was the first president in the country where the Kamchatka Peninsula is located?,1-hop,graphrag,azure,none,0,4162,1702,117,1819,MQ-051-P05;MQ-051-P01;MQ-033-P19;MQ-073-P08;MQ-051-P03;MQ-167-P11;MQ-170-P04;MQ-051-P08;MQ-073-P07;MQ-073-P17,MQ-051-P05;MQ-051-P01;MQ-033-P19;MQ-073-P08;MQ-051-P03;MQ-167-P11;MQ-170-P04;MQ-051-P08;MQ-073-P07;MQ-073-P17,10,0,,,,,False,"The answer is missing, so its factual claims cannot be verified from the provided contexts.",True,"All claims are supported: Kamchatka Peninsula is in the Russian Federation, and Boris Yeltsin was the first president per the provided context.",,skipped,False
Where is the district that the person who wanted to reform and address Bernhard Lichtenberg's religion preached a sermon on Marian devotion before his death located?,3+-hop,vanilla,azure,none,0,3168,1803,133,1936,MQ-146-P08;MQ-175-P11;MQ-145-P04;MQ-146-P02;MQ-188-P14,MQ-146-P08;MQ-175-P11;MQ-145-P04;MQ-146-P02;MQ-188-P14,5,0,,,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",True,"All statements in the answer are supported by the retrieved contexts, and missing information is correctly identified as not present.",,skipped,True
Who is a cast member of the show that contains the character Michael Knight?,1-hop,graphrag,azure,none,0,3494,1227,51,1278,MQ-061-P11;MQ-061-P14;MQ-061-P00;MQ-061-P17;MQ-085-P03;MQ-085-P10;MQ-087-P05;MQ-061-P02;MQ-087-P10;MQ-087-P15,MQ-061-P11;MQ-061-P14;MQ-061-P00;MQ-061-P17;MQ-085-P03;MQ-085-P10;MQ-087-P05;MQ-061-P02;MQ-087-P10;MQ-087-P15,10,0,,,,,True,"The answer is empty, so it makes no unsupported factual claims.",True,Both the show's name and the actor David Hasselhoff playing Michael Knight are directly supported by the contexts.,,skipped,True
When did the luxury division of the manufacturer of the Scion bbX change the body style of the rx 350?,2-hop,graphrag,azure,none,0,5144,2359,201,2560,MQ-107-P19;MQ-083-P11;MQ-122-P13;MQ-095-P07;MQ-107-P04;MQ-107-P18;MQ-095-P16;MQ-095-P09;MQ-083-P15;MQ-095-P01;MQ-095-P12;MQ-107-P14;MQ-122-P03;MQ-083-P18;MQ-122-P02,MQ-107-P19;MQ-083-P11;MQ-122-P13;MQ-095-P07;MQ-107-P04;MQ-107-P18;MQ-095-P16;MQ-095-P09;MQ-083-P15;MQ-095-P01;MQ-095-P12;MQ-107-P14;MQ-122-P03;MQ-083-P18;MQ-122-P02,15,0,,,,,True,The answer is empty and makes no factual claims.,True,"All factual claims about the manufacturer, luxury division, and RX 350 facelift timing are directly supported by the retrieved contexts.",,skipped,True
"Who employs the author of ""Ravenswood: The Steelworkers' Victory and the Revival of American Labor""?",1-hop,vanilla,azure,none,0,2558,557,82,639,MQ-064-P12;MQ-064-P10;MQ-064-P11;MQ-064-P07;MQ-008-P06,MQ-064-P12;MQ-064-P10;MQ-064-P11;MQ-064-P07;MQ-008-P06,5,0,,,,,False,The answer is empty and does not answer the question from the provided contexts.,True,"The answer only states that Kate Bronfenbrenner is employed by the Cornell University School of Industrial and Labor Relations, which is supported by the retrieved contexts.",,skipped,False
What is the experimental satellite being forerunner to communication satellite of INSAT-4CR's manufacturer called?,1-hop,graphrag,azure,none,0,4908,1179,170,1349,MQ-048-P05;MQ-048-P18;MQ-048-P02;MQ-048-P01;MQ-048-P13;MQ-048-P04;MQ-048-P09;MQ-048-P16,MQ-048-P05;MQ-048-P18;MQ-048-P02;MQ-048-P01;MQ-048-P13;MQ-048-P04;MQ-048-P09;MQ-048-P16,8,0,,,,,False,The answer is empty and does not answer the question from the provided contexts.,True,All claims in the answer are strictly based on or limited by what is present in the retrieved contexts and no unsupported details are introduced.,,skipped,False
"Who is the actress who plays the role of the Queen of England in 1890, on the network that aired The Dinosaurs!?",2-hop,graphrag,azure,none,0,5230,1582,137,1719,MQ-131-P02;MQ-131-P12;MQ-131-P18;MQ-037-P10;MQ-131-P16;MQ-131-P06;MQ-037-P17;MQ-131-P00;MQ-131-P01;MQ-131-P13,MQ-131-P02;MQ-131-P12;MQ-131-P18;MQ-037-P10;MQ-131-P16;MQ-131-P06;MQ-037-P17;MQ-131-P00;MQ-131-P01;MQ-131-P13,10,0,,,,,False,"The answer is missing, so no factual claims can be verified from the provided contexts.",True,The answer only states facts supported in the retrieved contexts and notes the absence of evidence regarding PBS airing a production about Queen Victoria in 1890.,,skipped,False
