query,query_type,pipeline,embedder,reranker,repeat,latency_ms,prompt_tokens,completion_tokens,total_tokens,cited_ids,source_ids,n_sources,iter_count,verdict,intent,routed_to,route_reason,judge_gpt5_faithful,judge_gpt5_reason,judge_gpt41_faithful,judge_gpt41_reason,judge_gemini_faithful,judge_gemini_reason,judge_unanimous
"Which display-level operator need ultimately traces through SAR processing and payload design to both EO/IR and radar sensing constraints, and what subsystem dependencies drive that allocation?",3+-hop,agentic-graph,local,none,0,34844,7628,1555,9183,NAV-002;NAV-032;ADS-022;ADS-023;ADS-002,ADS-023;ADS-016;ADS-002;ADS-022;ADS-001;ICE-012;ICE-011;ICE-001;ICE-016;ICE-020;NAV-032;ALX2-NAV-001;NAV-C5;NAV-008;NAV-002,15,3,continue,semantic,,,False,The answer is empty and does not identify any display-level operator need or subsystem dependencies from the provided contexts.,False,"The contexts do not mention display-level operator needs, SAR processing, payload design, EO/IR or radar sensing constraints, nor their subsystem dependencies or allocation.",,skipped,True
"How does the fuel-system requirement trace through data loading and flight-control software to the final data-loader constraint, and what end-to-end dependency does that establish?",3+-hop,agentic,local,none,0,23456,6642,575,7217,FUEL-006;ICE-002;FCC-037;FCC-038;FCC-049;ADS-016;ADS-022;ADS-023,ICE-001;ICE-012;ICE-002;ICE-003;ICE-020;FCC-001;FCC-038;FCC-049;FCC-004;FCC-037;ADS-001;ADS-023;ADS-022;ADS-004;ADS-016,15,3,continue,semantic,,,False,"The answer is empty and does not address the fuel-system traceability asked, and the contexts contain no fuel/data-loader trace chain to support such claims.",False,"No fuel-system requirements, data loading, flight-control software, or data-loader constraints are present in the retrieved contexts.",,skipped,True
"If primary aircraft power drops out for 50 ms, how do the FCC hold-up requirement, essential-bus energy provision, and GNSS ride-through capability align?",2-hop,adaptive,local,none,2,10953,584,544,1128,PWR-018;PWR-013;ENG-010;FCC-055;ALX2-FCC-003,PWR-018;PWR-013;ENG-010;FCC-055;ALX2-FCC-003,5,0,,,vanilla,R5: numeric_hint + single_module (FCC) → top-K,False,"The contexts support 50 ms FCC and essential-bus ride-through, but do not provide any GNSS ride-through capability beyond GPS being listed as a powered load.",False,"The answer is missing, so no factual claims can be assessed as supported or unsupported.",,skipped,True
Which flight dynamics verification requirement traces through navigation references to the downstream navigation requirement governing the related guidance behavior?,3+-hop,vanilla,local,none,2,8183,653,290,943,FMS-C5;FMS-004;AUTO-002;HMI-003;AUTO-004,FMS-C5;FMS-004;AUTO-002;HMI-003;AUTO-004,5,0,,,,,False,The answer is empty and does not identify any flight dynamics verification requirement or navigation traceability from the provided contexts.,False,The answer is missing; no claims are made to judge faithfulness.,,skipped,True
"What flight data recorder requirement ultimately depends on inertial sensor provisions through navigation and GPS traceability, and how does that dependency chain affect recorded positioning data?",3+-hop,adaptive,local,none,0,11798,1504,521,2025,GPS-003;INS-002;FDR-002;FMS-004;INS-023;INS-028;INS-013;INS-004;ADS-001;ADS-003;EMS-005;GCS-018;GPS-001;GPS-005;INS-014,GPS-003;INS-002;FDR-002;FMS-004;INS-023;INS-028;INS-013;INS-004;ADS-001;ADS-003;EMS-005;GCS-018;GPS-001;GPS-005;INS-014,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,False,The answer is empty and does not identify any requirement or dependency chain from the provided contexts.,False,The answer is missing; no factual claims are presented to judge faithfulness.,,skipped,True
Which GNSS dilution-of-precision outputs feed the navigation fusion QoS score computation for operator display?,1-hop,vanilla,local,none,2,5700,510,102,612,NAV-021;NAV-020;NBC3-GPS-002;NAV-C5;NAV-022,NAV-021;NAV-020;NBC3-GPS-002;NAV-C5;NAV-022,5,0,,,,,False,The contexts say only GPS DOP feeds the QoS score and do not specify which DOP outputs.,True,"The answer is supported by NAV-021, which specifies that GPS DOP feeds the navigation fusion QoS score for operator display; the specific DOP outputs are not detailed, but GPS DOP is explicitly includ",,skipped,False
Which power-system verification artifact traces through the automation and emergency-management requirements to the automation requirement ultimately satisfied by the emergency-management function?,3+-hop,agentic-graph,local,none,0,23547,7821,737,8558,APM-037;APM-009;AUTO-022;EMS-002,ENG-008;HMI-120;EMS-001;SEC-006;APM-001;PWR-001;APM-037;SEC-015;EPS-002;EMS-009;APM-010;APM-027;APM-026;APM-009;EMS-034;EMS-033;EMS-002,17,3,continue,semantic,,,False,The contexts do not provide any verification artifact tracing through automation and emergency-management requirements to an automation requirement satisfied by EMS.,False,No contexts explicitly describe a power-system verification artifact tracing through automation and emergency-management requirements to an automation requirement ultimately satisfied by the emergency,,skipped,True
What hardware-protected mechanism and software-extraction constraint apply to the AES-256 key-wrapping storage method specified in the crypto selection table?,1-hop,graphrag,local,none,0,9713,1882,154,2036,SEC-017;SEC-005;CDL-012;SEC-010;FCC-050;CDL-021;PLD-012;SEC-020;APM-033;AUTO-006;AUTO-034;BIT-033;CDL-040;COMM-019;DLNK-013,SEC-017;SEC-005;CDL-012;SEC-010;FCC-050;CDL-021;PLD-012;SEC-020;APM-033;AUTO-006;AUTO-034;BIT-033;CDL-040;COMM-019;DLNK-013,15,0,,,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",True,"The contexts specify that key storage uses 'AES-256 wrap in HSM' and SEC-005 requires hardware-protected key stores (HSM or secure-element), with keys not extractable by software.",,skipped,True
"Which HMI requirement implements the FMS uplinked flight-plan change confirmation, including full-diff display before activation?",1-hop,agentic-graph,local,none,0,22021,4234,300,4534,HMI-037;FMS-022,HMI-037;HMI-009;HMI-004;HMI-040;HMI-030,5,3,continue,semantic,,,False,The answer is empty and does not identify the supported requirement HMI-037.,True,HMI-037 explicitly requires operator confirmation and full diff display for uplinked flight-plan modifications.,,skipped,False
Which published fuel-status data does the flight control computer rely on to constrain commanded thrust to available fuel?,1-hop,adaptive,local,none,0,26791,4840,453,5293,FCC-038,FCC-001;FCC-C5;FCC-038;ALX2-FCC-003;STR7-FCC-006;ICE-020;ICE-016;ICE-012;ICE-014;ICE-003,10,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=0, trace_kw=False, chain_ind=False, numeric=False)",False,The contexts do not mention any published fuel-status data used by the FCC to constrain commanded thrust to available fuel.,False,No context describes published fuel-status data relied on by the flight control computer or how commanded thrust is constrained to available fuel.,,skipped,True
Which autonomy requirement is ultimately traced from the referenced security control through the data link requirement and subsequent security/autonomy satisfaction links?,3+-hop,vanilla,local,none,2,6042,656,185,841,DLNK-001;DLNK-003;CDL-004;CDL-001;AUTO-004,DLNK-001;DLNK-003;CDL-004;CDL-001;AUTO-004,5,0,,,,,False,The answer is empty and does not identify any autonomy requirement traceable from the cited links.,False,"The answer is missing; therefore, no claims are supported by the retrieved contexts.",,skipped,True
Which GPS requirement is ultimately fulfilled via the security control referenced by the navigation requirement traced from the original GPS requirement?,3+-hop,vanilla,local,none,0,4715,654,133,787,FMS-004;GPS-003;GCS-001;NAV-001;GPS-001,FMS-004;GPS-003;GCS-001;NAV-001;GPS-001,5,0,,,,,False,The contexts only show document purpose/reference metadata and provide no trace from a GPS requirement to a navigation requirement to a security control or any ultimately fulfilled GPS requirement.,False,No context describes a GPS requirement fulfilled via a security control referenced by a navigation requirement traced from the original GPS requirement.,,skipped,True
How does the ground-vibration test’s identified modal model determine the notch-filter frequencies and widths applied to inertial measurements before inner-loop control?,2-hop,agentic-graph,local,none,1,35539,2292,664,2956,STR-020;STR-026;FCC-027;FCC-039;FCC-056,STR-020;STR-026;FCC-027;FCC-056;FCC-039,5,0,sufficient,semantic,,,False,The answer is empty and does not provide any supported explanation.,True,"The answer's claims are supported: the GVT produces a modal model with frequencies/modes feeding notch-filter design, and notch frequencies/widths are applied to inertial measurements before inner-loo",,skipped,False
Which navigation requirement is ultimately supported by the security control satisfied by the GPS timing-reference requirement cited by the higher-level GPS requirement?,3+-hop,agentic,local,none,1,29922,6907,807,7714,NAV-027;NAV-028;GPS-030;GPS-031,GPS-031;GPS-C4;GPS-032;GPS-017;GPS-001;ALX2-NAV-001;NAV-027;NAV-022;NAV-028;NAV-016;GPS-030;GPS-003;GPS-028;GPS-023;GPS-029,15,3,continue,semantic,,,False,The answer is empty and does not identify any navigation requirement supported by a cited GPS timing-reference security control.,False,"The answer is missing; thus, no factual claims are made or linked to the contexts.",,skipped,True
"Which integration-rig HIL test verifies the backup GCS cold-standby switchover requirement, including two-minute recovery and retained control authority?",1-hop,vanilla,local,none,1,5097,543,166,709,GCS-040;GCS-025;GCS-038;FCC-053;AUTO-039,GCS-040;GCS-025;GCS-038;FCC-053;AUTO-039,5,0,,,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",True,"The backup-GCS switchover HIL test verifying requirement GCS-025, including two-minute recovery and retained control authority, is explicitly described in GCS-040.",,skipped,True
"If the operator commands autonomous-flight mode engagement from the ground station, how must the command be routed, and which modes still require explicit authenticated engagement?",2-hop,vanilla,local,none,2,11044,574,490,1064,AUTO-006;FCC-007;GCS-022;AUTO-005;GCS-009,AUTO-006;FCC-007;GCS-022;AUTO-005;GCS-009,5,0,,,,,False,"The answer is missing, so its factual claims cannot be verified from the provided contexts.",False,The contexts do not specify the required routing path for autonomous-flight mode engagement commands from the ground station.,,skipped,True
"What verification demonstrates emergency-mode entry on each triggering fault, including transition timing and operator annunciation performance?",1-hop,adaptive,local,none,2,10523,1934,188,2122,EMS-034;EMS-006,EMS-034;PWR-033;EPS-024;EMS-005;ENG-008,5,0,sufficient,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=0, trace_kw=False, chain_ind=False, numeric=True)",True,The contexts support that EMS-034 verification uses fault injection for each EMS-triggering condition and demonstrates transition within 50 ms and operator annunciation within 500 ms.,True,"The answer is fully supported by EMS-034, which describes verification by fault-injection for emergency-mode entry, transition timing, and operator annunciation performance.",,skipped,True
Which communications requirement is ultimately satisfied by the fuel-system requirement through the referenced security control and command/data link implementation chain?,3+-hop,agentic-graph,local,none,2,15585,6793,273,7066,CDL-012;FUEL-025;SEC-010;AES-256;SHA-256,FUEL-001;ENG-014;SEC-003_1;FUEL-025;CDL-001;ENG-025;FCC-001;PLD-001;FCC-038;FUEL-015;CDL-030;CDL-031;SEC-010;APM-033;AUTO-006;AUTO-034;CDL-012;COMM-019;DLNK-013;EMS-009;EPS-018;FCC-011;PLD-012;SEC-017,24,0,sufficient,semantic,,,True,The answer is empty and makes no factual claims.,True,"The chain from FUEL-025 references CDL.CDL-030 and SEC.SEC-010, which is a security control implementing AES-256 encryption and HMAC-SHA-256 authentication on the CDL links, satisfying COMM.COMM-019, ",,skipped,True
"When flying an LPV or LNAV/VNAV approach, what SBAS processing and resulting GPS-aided NAV accuracy must be maintained, and what minima remain if SBAS is lost?",2-hop,agentic,local,none,2,24726,3708,657,4365,NAV-001;NAV-017;NAV-016;NAV-007;NAV-025,ALX2-NAV-001;NAV-017;NAV-016;NAV-007;NAV-025,5,3,continue,semantic,,,False,"The contexts do not mention LPV/LNAV/VNAV SBAS processing, required GPS-aided NAV accuracy, or remaining minima after SBAS loss.",False,"The retrieved contexts do not mention SBAS processing, GPS-aided NAV accuracy requirements, approach minima, or consequences of SBAS loss.",,skipped,True
What higher-level SAR mode requirement traces to the platform mandate for operator authorisation before leaving STANDBY for a transmitting state?,1-hop,agentic,local,none,2,11356,1993,268,2261,SAR-005;PLD-006,SAR-005;PLD-006;SAR-004;EOIR-004;INS-006,5,0,sufficient,semantic,,,True,SAR-005 is the higher-level SAR mode requirement that satisfies and traces to platform mandate PLD-006 for operator authorisation before leaving STANDBY to a transmitting mode.,True,"SAR-005 provides the higher-level SAR mode requirement that traces to the platform mandate for operator authorisation before transitioning from STANDBY to transmitting state, and it explicitly referen",,skipped,True
Which payload command ID ranges must the PMC dispatch to each sensor or external store under the payload command routing table?,1-hop,agentic,local,none,1,10451,2021,375,2396,PLD-033;PLD-009,PLD-033;PLD-009;PLD-034;PLD-021;PLD-031,5,0,sufficient,semantic,,,True,"The answer is empty, so it makes no factual claims unsupported by the provided contexts.",True,All payload command ID ranges and routing targets listed in the answer are fully specified in the retrieved Payload_Command_Routing table from PLD-033.,,skipped,True
"Which INS-published state elements support the flight data recorder’s mandatory attitude, position, and velocity parameter capture?",1-hop,graphrag,local,none,0,9401,1495,310,1805,INS-020;INS-039;INS-019;INS-011;INS-031;INS-001;FDR-016;STR7-INS-002;ADS-020;AUTO-031;AUTO-032;BIT-036;CDL-029;EMS-031;ENG-020,INS-020;INS-039;INS-019;INS-011;INS-031;INS-001;FDR-016;STR7-INS-002;ADS-020;AUTO-031;AUTO-032;BIT-036;CDL-029;EMS-031;ENG-020,15,0,,,,,True,The answer is empty and therefore contains no unsupported factual claims.,True,"The answer can be fully supported by INS-020, which states INS_STATE_MSG includes attitude, position, and velocity, and FDR-016, which explicitly references INS-020 for attitude capture.",,skipped,True
