query,pipeline,repeat,query_type,judged_on,gpt41_faithful,gpt41_reason,gpt41_tokens
Did Charles Robinson (Raf Airman) and Terri Hooley share the same nationality?,graphrag,2,1-hop,2026-08-20,True,"The answer accurately reflects the retrieved contexts, noting Charles Robinson is British while Terri Hooley's nationality is not explicitly stated.",1278
Do both films All Souls (Film) and Atomised (Film) have the directors from the same country?,graphrag,2,3+-hop,2026-08-20,True,"Both directors, Erik Lund and Oskar Roehler, are identified as German in the contexts.",2281
Where was the director of film Death Of A Friend born?,graphrag,2,2-hop,2026-08-20,True,"Every claim in the answer is directly supported by the retrieved contexts, specifically [2W-045-P04] and [2W-045-P02].",2646
Who is the spouse of the director of film Fire-Eater (Film)?,graphrag,2,2-hop,2026-08-20,True,All information about the director and her partner is directly supported by the retrieved contexts.,1961
"Which film has the director born later, No Dough Boys or The Punch And Judy Man?",graphrag,2,3+-hop,2026-08-20,True,All birth dates and directorship information are directly supported by the retrieved contexts.,2263
Are Saks Fifth Avenue and Warburg Pincus located in the same country?,graphrag,2,1-hop,2026-08-20,True,"The contexts state that both Warburg Pincus and Saks Fifth Avenue are based in New York, USA.",1171
Are the directors of films Jaco (Film) and Half A Bride both from the same country?,graphrag,2,3+-hop,2026-08-20,False,"The answer claims the directors are not from the same country, but the contexts show both identified directors are American.",1985
"Which film has the director who died earlier, My Husband'S Other Wife or ¡Que Viene Mi Marido!?",graphrag,2,3+-hop,2026-08-20,True,"All claims about the directors, their films, and their death dates are directly supported by the retrieved contexts.",1444
Are Vivicca Whitsett and Pepa (Rapper) from the same country?,graphrag,2,1-hop,2026-08-20,True,The answer's claims about both individuals' nationalities are directly supported by the provided contexts.,1340
"Which film came out first, Je L'Ai Été Trois Fois or Tamala 2010: A Punk Cat In Space?",graphrag,2,1-hop,2026-08-20,False,"The answer claims that Tamala 2010: A Punk Cat in Space was released in 2002, but the retrieved context does not state any release year for Tamala 2010.",1468
"Which film came out first, The Happy Life or King Arthur Was A Gentleman?",graphrag,2,1-hop,2026-08-20,True,Both films' release years are supported directly by the provided contexts.,872
"Which film has the director who was born earlier, Time For Loving or Un'Altra Vita?",graphrag,2,3+-hop,2026-08-20,True,All factual claims about directors and their birth years are directly supported by the retrieved contexts.,2344
"Which film has the director born later, Monsieur Taxi or A Yiddish World Remembered?",graphrag,2,3+-hop,2026-08-20,True,All factual claims about the directors and their birth dates are directly supported by the retrieved contexts.,1122
"Which film has the director who died first, The Squaw Man'S Son or Till We Meet Again (1936 Film)?",graphrag,2,3+-hop,2026-08-20,True,All director names and death dates are supported by the retrieved contexts.,1564
What is the place of birth of Marie Tomášová's husband?,graphrag,2,2-hop,2026-08-20,True,The answer correctly identifies Otomar Krejča as Marie Tomášová’s husband and uses the retrieved context to specify his place of birth.,1853
Where did Eduardo Notari's mother die?,graphrag,2,2-hop,2026-08-20,True,The context [2W-058-P00] states that Elvira Notari died in Cava de' Tirreni.,2023
"Who is younger, Empress Xiaoshurui or Goran Veselinovski?",graphrag,2,1-hop,2026-08-20,False,"The answer contains details and references about birthdates and ages that are not aerospace requirements, and cites requirement IDs that are not aerospace requirements.",1683
"Which film has the director who died earlier, A Medal For Benny or King Of Chinatown?",graphrag,2,3+-hop,2026-08-20,False,"The answer incorrectly states that King of Chinatown has the director who died earlier, but the contexts support that A Medal for Benny's director (Irving Pichel, died 1954) died earlier than King of ",2088
"Which film came out earlier, Painted Post (Film) or Katka'S Reinette Apples?",graphrag,2,1-hop,2026-08-20,True,All release years and film titles are supported by the retrieved contexts.,2148
"Who was born earlier, Ela Gandhi or Sebastián Borensztein?",graphrag,2,1-hop,2026-08-20,False,"The claim that Sebastián Borensztein was born earlier is contradicted by the context, which states Ela Gandhi was born earlier (1940 vs 1963).",2427
Was Dudley Russell or Juan René Serrano born first?,graphrag,2,1-hop,2026-08-20,True,Both birthdates are directly supported by the retrieved contexts.,977
Are Bilthoven and Herveld both located in the same country?,graphrag,2,1-hop,2026-08-20,True,Both villages are identified as being in Dutch provinces and references to the Netherlands are present in the contexts.,1728
Who is the spouse of the director of film The Glass Boat?,graphrag,2,2-hop,2026-08-20,True,All claims about the director and his spouse are directly supported by the provided contexts.,2104
What is the place of birth of the director of film A Woman'S Face (1938 Film)?,graphrag,2,2-hop,2026-08-20,True,Both the director's name and place of birth are supported by the retrieved contexts.,2259
Are both directors of films The Princess Bride (Film) and I Never Sang For My Father from the same country?,graphrag,2,3+-hop,2026-08-20,True,Both Rob Reiner and Gilbert Cates are explicitly identified as American directors in the retrieved contexts.,2061
"Which film has the director who was born later, El Extraño Viaje or Love In Pawn?",graphrag,2,3+-hop,2026-08-20,True,All information and dates cited about directors and their films are directly supported by the retrieved contexts.,1981
Who is Charlotte Of Schaumburg-Lippe's father?,graphrag,2,2-hop,2026-08-20,True,"The answer is directly supported by context 2W-069-P07, which states Charlotte was the daughter of Prince Wilhelm Karl August of Schaumburg-Lippe.",1218
"Which film came out first, A Girl'S Folly or The Original Latin Kings Of Comedy?",graphrag,2,1-hop,2026-08-20,True,"Both film release years are given in the contexts, supporting the answer.",885
"Who was born later, Borys Karnicki or Admir Velagić?",graphrag,2,1-hop,2026-08-20,True,Both birthdates are explicitly stated in the retrieved contexts.,749
Are Paula Arundell and Trent Grimsey both from the same country?,graphrag,2,1-hop,2026-08-20,True,Both Paula Arundell and Trent Grimsey are explicitly identified as Australian in the retrieved contexts.,1067
Where did Hal Steinbrenner's father die?,graphrag,2,2-hop,2026-08-20,True,The claim that George Steinbrenner died in his home in Tampa is directly stated in context [2W-073-P02].,1681
"Who is older, Oreste Scalzone or John Dugard?",graphrag,2,1-hop,2026-08-20,False,"The answer incorrectly states that Oreste Scalzone is older, contradicting the retrieved contexts which show John Dugard is older.",2407
"Which film has the director who was born first, The Millionaire'S Double or The Groundstar Conspiracy?",graphrag,2,3+-hop,2026-08-20,True,All factual claims about the directors and their birth dates are directly supported by the retrieved contexts.,2546
"Which film was released earlier, Navavadhu or The January Man?",graphrag,2,1-hop,2026-08-20,True,Both release years are directly stated in the retrieved contexts.,2731
"Where did Frederick, Hereditary Prince Of Baden-Durlach's father die?",graphrag,2,2-hop,2026-08-20,True,The claim that Charles III William died in Karlsruhe is directly supported by [2W-077-P03].,1141
"Which film has the director who is older, Heremias or S.P.Q.R.: 2,000 And A Half Years Ago?",graphrag,2,3+-hop,2026-08-20,True,The answer accurately cites the directors and their birthdates as supported by the retrieved contexts.,2804
"Were both Pietro Salini and Domenico Ravenna, born in the same place?",graphrag,2,1-hop,2026-08-20,True,The answer accurately states what is and is not found in the retrieved contexts without unsupported claims.,1114
"Which film has the director born earlier, Street Of No Return or Stage Door?",graphrag,2,3+-hop,2026-08-20,True,All director names and birthdates are supported by the retrieved contexts.,1972
"Which film has the director who died first, Sons Of Bitches or Di Che Segno Sei??",graphrag,2,3+-hop,2026-08-20,True,All factual claims about directors and their death dates are directly supported by the retrieved contexts.,1764
"Which magazine came out first, Sri Ramakrishna Vijayam or Tait'S Edinburgh Magazine?",graphrag,2,1-hop,2026-08-20,True,Both foundation years and magazine details are supported in the retrieved contexts.,1555
"Which film has the director who died earlier, Here Is The Beauty or Whirl Of Youth?",graphrag,2,3+-hop,2026-08-20,True,All claims and death dates for the directors are directly supported by the retrieved contexts.,2003
"Who is older, Artyom Novichonok or Lyubov Kiryukhina-Tsyoma?",graphrag,2,1-hop,2026-08-20,True,"Both birth dates are present in the retrieved contexts, supporting the comparison and conclusion.",1335
Who was born first out of Andrea Di Vito and Barbara Fairchild?,graphrag,2,1-hop,2026-08-20,True,Both birth dates for Barbara Fairchild and Andrea Di Vito are explicitly stated in the retrieved contexts.,964
What is the place of birth of the director of film The New Kids?,graphrag,2,2-hop,2026-08-20,True,"The answer correctly states that the director's place of birth is not available in the retrieved contexts, which is accurate.",1378
"What is the place of birth of Rudolf Christian, Count Of East Frisia's father?",graphrag,2,2-hop,2026-08-20,True,"The answer correctly states that Enno III, Rudolf Christian's father, was born in Aurich, as supported by context [2W-087-P06].",1848
"Which film was released earlier, Samundi or Babilonia?",graphrag,2,1-hop,2026-08-20,True,"The answer correctly states that Babilonia (1987) was released earlier than Samundi (1992), and both these release years are directly supported by the retrieved contexts.",2131
Do director of film Trouble In The Glen and director of film Hennessy (Film) have the same nationality?,graphrag,2,3+-hop,2026-08-20,True,All claims about the directors and their nationalities are directly supported by the retrieved contexts.,1263
"Who was born earlier, Denis Rogers or Zelma Wilson?",graphrag,2,1-hop,2026-08-20,True,Both birth dates and identities are directly supported by the retrieved contexts.,974
