query,query_type,pipeline,embedder,reranker,repeat,latency_ms,prompt_tokens,completion_tokens,total_tokens,cited_ids,source_ids,n_sources,iter_count,verdict,intent,routed_to,route_reason,judge_gpt5_faithful,judge_gpt5_reason,judge_gpt41_faithful,judge_gpt41_reason,judge_gemini_faithful,judge_gemini_reason,judge_unanimous
"If primary aircraft power drops out for 50 ms, how do the FCC hold-up requirement, essential-bus energy provision, and GNSS ride-through capability align?",2-hop,adaptive,azure,none,2,8267,644,456,1100,FCC-036;PWR-018;FCC-009;PWR-013;ENG-030,FCC-036;PWR-018;FCC-009;PWR-013;ENG-030,5,0,,,vanilla,R5: numeric_hint + single_module (FCC) → top-K,False,"The answer is missing, so no factual claims can be evaluated against the provided contexts.",False,GNSS ride-through capability is not described in the retrieved contexts.,,skipped,True
Which sensor safety interlocks must the SAR mode logic enforce before allowing transition from standby into any transmitting mode?,1-hop,vanilla,azure,none,0,5938,494,361,855,SAR-015;SAR-005;SAR-025;PLD-006;SAR-016,SAR-015;SAR-005;SAR-025;PLD-006;SAR-016,5,0,,,,,False,The answer is empty and does not state the required interlocks from the contexts.,True,"The answer can be directly supported by SAR-015 and SAR-005, which specify transmit inhibits for safety interlocks (cover, WoW, exclusion zone) enforced before allowing transition from standby to tran",,skipped,False
"What flight data recorder requirement ultimately depends on inertial sensor provisions through navigation and GPS traceability, and how does that dependency chain affect recorded positioning data?",3+-hop,adaptive,azure,none,0,10994,1534,648,2182,FDR-022;NAV-008;INS-039;FDR-001;GPS-008;FDR-004;GPS-006;INS-013;BIT-002;EMS-005;FCC-029;FDR-016;FDR-020;FDR-070;INS-014,FDR-022;NAV-008;INS-039;FDR-001;GPS-008;FDR-004;GPS-006;INS-013;BIT-002;EMS-005;FCC-029;FDR-016;FDR-020;FDR-070;INS-014,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,False,"The answer is missing, so no factual claims can be verified against the provided contexts.",True,"FDR-016 shows that position data recorded by FDR depends on NAV.NAV-029; NAV-008 and INS-013 describe INS and GPS interactions, supporting the dependency chain affecting recorded data.",,skipped,False
Which flight-control test requirement verifies the payload-jettison general requirement’s preconfigured transient attitude compensation and its 100 ms execution timing?,1-hop,vanilla,azure,none,2,4692,552,107,659,NBC3-FCC-003;ENG-041;ENG-043;ALX2-INS-001;INS-053,NBC3-FCC-003;ENG-041;ENG-043;ALX2-INS-001;INS-053,5,0,,,,,False,The answer is empty and does not identify the requirement supported by the contexts.,True,"[NBC3-FCC-003] specifies a test verifying preconfigured transient attitude compensation (≤ 3° pitch, ≤ 2° roll for 2 s) within 100 ms of payload jettison command execution, directly satisfying the que",,skipped,False
Which avionics processing requirement traces through the security and built-in test specifications to the inspection criterion it ultimately satisfies?,3+-hop,agentic-graph,azure,none,0,15050,4977,541,5518,SEC-035;BIT-040;BIT-006;BIT-039;ENG-037,BIT-001;SEC-035;BIT-040;BIT-003;RADAR-025;ALX2-INS-001;FCC-004;SEC-001;STR-010;STR-015,10,3,continue,semantic,,,False,The answer is empty and therefore does not identify any requirement trace through security and BIT to an inspection criterion.,False,No avionics processing requirement trace through security and built-in test specifications to an inspection criterion is directly described or linked in the provided contexts.,,skipped,True
What hardware-protected mechanism and software-extraction constraint apply to the AES-256 key-wrapping storage method specified in the crypto selection table?,1-hop,graphrag,azure,none,0,3711,1705,117,1822,SEC-005;SEC-017;SEC-010;CDL-012;COMM-019;SEC-023;PLD-012;CDL-021;APM-033;AUTO-006;AUTO-034;CDL-040;COMM-030;DLNK-013;EMS-009,SEC-005;SEC-017;SEC-010;CDL-012;COMM-019;SEC-023;PLD-012;CDL-021;APM-033;AUTO-006;AUTO-034;CDL-040;COMM-030;DLNK-013;EMS-009,15,0,,,,,True,"The answer contains no factual claims, so nothing is unsupported.",True,SEC-005 and the Crypto_Selections table directly specify hardware-protection (HSM/secure element) and non-extractability by software for AES-256 wrap key storage.,,skipped,True
"Which HMI requirement implements the FMS uplinked flight-plan change confirmation, including full-diff display before activation?",1-hop,agentic-graph,azure,none,0,13102,4258,342,4600,HMI-037;FMS-022,HMI-037;HMI-009;HMI-030;HMI-040;HMI-004,5,3,continue,semantic,,,False,The answer is empty and does not answer the question from the provided contexts.,True,"[HMI-037] explicitly requires two-step operator confirmation for uplinked flight-plan modifications and mandates display of the full diff before confirmation, fully supporting the answer.",,skipped,False
Which published fuel-status data does the flight control computer rely on to constrain commanded thrust to available fuel?,1-hop,adaptive,azure,none,0,19848,6412,728,7140,FCC-021;FCC-049;FCC-003;FCC-002;ICE-008;ICE-020;EPS-016;EPS-020,STR7-FCC-003;FCC-021;ALX2-FCC-002;FCC-049;STR7-FCC-002;ICE-008;ICE-020;ICE-015;ICE-007;ICE-002;EPS-016;EPS-001;EPS-024;EPS-020;EPS-003,15,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=0, trace_kw=False, chain_ind=False, numeric=False)",False,The contexts do not mention any fuel-status data published for the FCC to use in constraining thrust to available fuel.,False,No retrieved context describes the FCC using fuel-status data or relying on published fuel-status data to constrain commanded thrust.,,skipped,True
What GNSS timing output and validity conditions support the data link terminal’s 1 µs network time alignment requirement?,1-hop,vanilla,azure,none,1,7622,530,374,904,DLNK-007;GPS-010;DLNK-022;INS-037;FCC-034,DLNK-007;GPS-010;DLNK-022;INS-037;FCC-034,5,0,,,,,False,"The contexts support a GNSS UTC output via 1PPS and time-of-week only when NAV is valid, but the answer is missing and thus does not provide the supported conditions.",True,"All claims about GNSS timing output accuracy, validity conditions, and terminal alignment are directly supported by the retrieved contexts.",,skipped,False
"When the power module detects an APU exceedance and commands shutdown, what flight data recording rates and fault-window capture are required?",1-hop,vanilla,azure,none,1,8259,569,402,971,FDR-030;APM-023;APM-008;FMS-010;ENG-009,FDR-030;APM-023;APM-008;FMS-010;ENG-009,5,0,,,,,True,"The answer is empty, so it makes no factual claims beyond the provided contexts.",True,"The answer specifies flight data shall be recorded at 1 Hz nominal and 10 Hz for 60s before and after any APM fault (including APU exceedance), per FDR-030, which is supported by the retrieved context",,skipped,True
"If spoofing is suspected, how are GPS updates and aircraft control affected, and which monitoring and incident-response actions must follow?",2-hop,agentic-graph,azure,none,1,26281,6142,906,7048,GPS-021;GPS-023;FCC-002,GPS-023;GPS-021;GPS-034;GPS-029;GPS-017;FCC-030;NBC3-FCC-002;ALX2-FCC-003;FCC-002;FCC-019;ADS-014;ADS-026;ADS-017;ADS-015;ADS-024,15,3,continue,semantic,,,False,The answer is empty and does not address the question using the provided requirements.,False,"No context discusses GPS spoofing detection, its impact on GPS updates or aircraft control, or required monitoring and incident-response actions.",,skipped,True
What upstream navigation timing service requirement justifies the payload computer’s UTC sensor timestamping accuracy and source-selection behavior?,1-hop,agentic,azure,none,1,17410,3710,643,4353,NAV-027;NAV-022;NAV-002,NAV-027;NAV-022;NAV-010;NAV-002;NAV-028,5,2,sufficient,semantic,,,False,"The answer is empty and does not address the requirement, so it is not supported by the provided contexts.",True,"NAV-027 explicitly states the time-synchronisation service accuracy and source selection (GPS time when valid, OCXO otherwise), justifying the UTC sensor timestamping behavior.",,skipped,False
"How do the data link crypto module and key-retention requirements support authenticated autonomous autopilot mode engagements, particularly for exceptions like DAA Resolution and RTB?",2-hop,vanilla,azure,none,2,10338,579,488,1067,AUTO-006;AUTO-020;AUTO-038;CDL-006;CDL-012,AUTO-006;AUTO-020;AUTO-038;CDL-006;CDL-012,5,0,,,,,False,The answer is empty and does not address the question using the provided contexts.,False,"No contexts mention the data link crypto module or key-retention requirements, nor do they relate encryption/key management to autopilot authentication or autonomous engagements.",,skipped,True
What HMI controls and indications must support authorising entry into EOIR designate mode for laser operation?,1-hop,vanilla,azure,none,1,5771,582,268,850,HMI-160;EOIR-006;EOIR-030;EOIR-004;PLD-006,HMI-160;EOIR-006;EOIR-030;EOIR-004;PLD-006,5,0,,,,,True,"The answer contains no factual claims, so nothing is unsupported.",True,"Contexts specify that the HMI must require explicit operator authorisation, an eye-safety warning, and a persistent indicator during EOIR laser designate mode operation.",,skipped,True
"What verification demonstrates emergency-mode entry on each triggering fault, including transition timing and operator annunciation performance?",1-hop,adaptive,azure,none,2,12896,3590,365,3955,EMS-034,EMS-034;EPS-024;HMI-120;EMS-005;ENG-008,5,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=0, trace_kw=False, chain_ind=False, numeric=True)",True,"The answer makes no factual claims, so there is nothing unsupported by the provided contexts.",True,"EMS-034 directly describes verification by fault-injection to demonstrate emergency-mode entry, transition timing (50 ms), and operator annunciation performance (500 ms), satisfying the question.",,skipped,True
Which payload command ID ranges must the PMC dispatch to each sensor or external store under the payload command routing table?,1-hop,agentic-graph,azure,none,2,9617,2393,402,2795,PLD-033;PLD-009;CDL-035,PLD-033;PLD-009;PLD-021;CDL-035;PLD-031,5,0,sufficient,semantic,,,True,The answer is empty and therefore makes no factual claims unsupported by the provided contexts.,True,"The answer can be directly derived from the Payload_Command_Routing table in the contexts, which lists the command ID ranges by target.",,skipped,True
"Which communications capability document is explicitly excluded from the tactical Link‑16 terminal scope, and what assurance levels govern it?",1-hop,agentic,azure,none,1,15195,3654,420,4074,CDL-001;DLNK-002;DLNK-001;CDL-003,DLNK-002;DLNK-003;DLNK-001;DLNK-013;CDL-003,5,3,continue,semantic,,,False,"The contexts exclude the primary CDL document (##CDL.CDL-001), but they do not state any assurance levels for it; the only assurance levels given are for DLNK.",True,"The primary CDL (##CDL.CDL-001) is explicitly excluded from the tactical Link‑16 terminal scope, and assurance levels are governed by DO-178C DAL-B and DO-326A/DO-356A as stated in the contexts.",,skipped,False
How is radar-altimeter EMC coexistence verification performed while the onboard GNSS receiver tracks its required frequencies with CDL transmissions active?,2-hop,agentic,azure,none,1,20689,5660,725,6385,NAV-014;NAV-001;GPS-006;GPS-022;NAV-002,ALX2-GPS-001;GPS-022;SKT1-GPS-001;GPS-006;GPS-008;ADS-015;ADS-017;ADS-004;ADS-003;ADS-012;ALX2-NAV-001;NAV-014;NBC3-NAV-001;NAV-028;NAV-002,15,3,continue,semantic,,,False,"The contexts contain no requirement about radar-altimeter EMC coexistence verification, CDL transmissions, or GNSS frequency-tracking during such a test.",False,No context specifies procedures or requirements for radar-altimeter EMC coexistence verification with GNSS receiver tracking during active CDL transmissions.,,skipped,True
How is the SAR status telemetry publication to the mission computer aligned with the payload telemetry aggregation and downlink path?,1-hop,agentic,azure,none,1,29874,7461,723,8184,ADS-020;ADS-021;FCC-043;FCC-042,ADS-021;ADS-005;ADS-020;ADS-015;ADS-001;ADS-005;ADS-021;ADS-002;ADS-015;ADS-014;SKT1-ADS-001;ADS-016;ADS-012;FCC-016;FCC-030;NBC3-FCC-001;FCC-009;NBC3-FCC-002;FCC-017;FCC-043;FCC-042,21,3,continue,semantic,,,True,"The answer contains no factual claims, so there is nothing unsupported by the provided contexts.",False,"No context mentions SAR status telemetry publication, payload telemetry aggregation, or their alignment with the mission computer or downlink path.",,skipped,False
"Which INS-published state elements support the flight data recorder’s mandatory attitude, position, and velocity parameter capture?",1-hop,graphrag,azure,none,0,7692,1633,460,2093,INS-020;INS-019;FCC-016;INS-039;FDR-020;INS-042;FDR-018;INS-012;AUTO-032;FCC-017;FDR-016;INS-015;INS-053;NAV-010;NAV-011,INS-020;INS-019;FCC-016;INS-039;FDR-020;INS-042;FDR-018;INS-012;AUTO-032;FCC-017;FDR-016;INS-015;INS-053;NAV-010;NAV-011,15,0,,,,,False,"The contexts support INS attitude and also INS-published position/velocity in INS-020/INS-012, but FDR-016 cites only attitude from INS-020 and position/velocity from NAV-029, so any answer claiming I",False,"No retrieved context states INS-published state elements support all flight data recorder mandatory parameters, specifically for position and velocity which are from NAV, not INS.",,skipped,True
"How does the ground control requirement ultimately propagate through autonomy and energy management to the flight data recorder, and what recorder behavior is required as a result?",3+-hop,adaptive,azure,none,2,23814,5466,1051,6517,EPS-016;ICE-016;CDL-030;ICE-019;AUTO-022;EPS-011;EPS-015;GCS-060;FDR-028,ADS-004;ADS-016;ADS-017;ADS-005;ADS-001;EPS-001;EPS-003;EPS-011;EPS-016;EPS-015;ICE-008;ICE-015;ICE-019;ICE-016;ICE-018,15,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=0, trace_kw=False, chain_ind=True, numeric=False)",False,The answer is empty and does not address the propagation or recorder behavior asked in the question.,False,"The answer claims a propagation chain from ground control to autonomy, energy management, and recorder behavior, but no context explicitly describes such propagation or specifies FDR behavior as a res",,skipped,True
