query,pipeline,repeat,query_type,judged_on,gemini_faithful,gemini_reason,gemini_tokens
"Which film came out first, Je L'Ai Été Trois Fois or Tamala 2010: A Punk Cat In Space?",graphrag,2,1-hop,2026-08-21,False,The release year for Tamala 2010: A Punk Cat in Space is not provided in the retrieved context.,2345
"Which film came out first, The Happy Life or King Arthur Was A Gentleman?",graphrag,2,1-hop,2026-08-21,True,Both release years and the conclusion that King Arthur Was a Gentleman came out first are directly supported by the retrieved contexts.,1237
"Which film has the director who was born earlier, Time For Loving or Un'Altra Vita?",graphrag,2,3+-hop,2026-08-21,True,"All facts regarding the directors of the films, their birth dates, and the resulting comparison are directly supported by the retrieved contexts.",2948
"Which film has the director born later, Monsieur Taxi or A Yiddish World Remembered?",graphrag,2,3+-hop,2026-08-21,True,All factual claims regarding the directors of the films and their respective birth dates are fully supported by the provided contexts.,1467
"Which film has the director who died first, The Squaw Man'S Son or Till We Meet Again (1936 Film)?",graphrag,2,3+-hop,2026-08-21,True,All facts regarding the directors and their death dates are accurately supported by the retrieved contexts.,2079
What is the place of birth of Marie Tomášová's husband?,graphrag,2,2-hop,2026-08-21,True,All facts and cited requirement IDs are directly supported by the retrieved contexts.,2167
Where did Eduardo Notari's mother die?,graphrag,2,2-hop,2026-08-21,True,"The context confirms that Eduardo Notari's mother, Elvira Notari, died in Cava de' Tirreni.",2377
"Who is younger, Empress Xiaoshurui or Goran Veselinovski?",graphrag,2,1-hop,2026-08-21,True,All facts regarding the birth dates and the resulting comparison are fully supported by the retrieved contexts.,1981
"Which film has the director who died earlier, A Medal For Benny or King Of Chinatown?",graphrag,2,3+-hop,2026-08-21,False,"The answer falsely concludes that King of Chinatown has the director who died earlier, which contradicts the contexts showing Irving Pichel (director of A Medal for Benny) died in 1954 before Nick Gri",2598
"Which film came out earlier, Painted Post (Film) or Katka'S Reinette Apples?",graphrag,2,1-hop,2026-08-21,True,All facts and release dates are directly supported by the retrieved contexts.,2496
"Who was born earlier, Ela Gandhi or Sebastián Borensztein?",graphrag,2,1-hop,2026-08-21,False,"The answer incorrectly claims Sebastián Borensztein was born earlier, contradicting the birth dates provided in the context.",3081
Was Dudley Russell or Juan René Serrano born first?,graphrag,2,1-hop,2026-08-21,True,The answer accurately compares the birth dates of Dudley Russell (1 December 1896) and Juan René Serrano (23 February 1984) using the provided contexts.,1342
Are Bilthoven and Herveld both located in the same country?,graphrag,2,1-hop,2026-08-21,True,"All claims regarding Bilthoven, Herveld, their respective Dutch provinces, and the associated citations are directly supported by the context.",2289
Who is the spouse of the director of film The Glass Boat?,graphrag,2,2-hop,2026-08-21,True,The answer accurately identifies Constantin J. David as the director of The Glass Boat and his spouse as Käthe von Nagy based on the provided contexts.,2587
What is the place of birth of the director of film A Woman'S Face (1938 Film)?,graphrag,2,2-hop,2026-08-21,True,The answer accurately identifies Gustaf Molander as the director of the film and cites his birth place as given in the context.,2749
Are both directors of films The Princess Bride (Film) and I Never Sang For My Father from the same country?,graphrag,2,3+-hop,2026-08-21,True,All facts stated in the answer are directly supported by the retrieved contexts.,2647
"Which film has the director who was born later, El Extraño Viaje or Love In Pawn?",graphrag,2,3+-hop,2026-08-21,True,All facts and inferences in the answer are directly supported by the retrieved contexts.,2396
Who is Charlotte Of Schaumburg-Lippe's father?,graphrag,2,2-hop,2026-08-21,True,The answer accurately identifies Charlotte of Schaumburg-Lippe's father as Prince Wilhelm Karl August of Schaumburg-Lippe directly from context [2W-069-P07].,1603
"Which film came out first, A Girl'S Folly or The Original Latin Kings Of Comedy?",graphrag,2,1-hop,2026-08-21,True,"The contexts confirm that A Girl's Folly was released in 1917 and The Original Latin Kings of Comedy in 2002, making the answer completely grounded.",1236
"Who was born later, Borys Karnicki or Admir Velagić?",graphrag,2,1-hop,2026-08-21,True,The answer accurately states that Admir Velagić was born later based on the birth dates provided in the context.,1136
Are Paula Arundell and Trent Grimsey both from the same country?,graphrag,2,1-hop,2026-08-21,True,Both Paula Arundell and Trent Grimsey are explicitly identified as Australian in the retrieved contexts.,1330
Where did Hal Steinbrenner's father die?,graphrag,2,2-hop,2026-08-21,True,The answer accurately identifies Hal Steinbrenner's father and his place of death based on the provided contexts.,1997
"Who is older, Oreste Scalzone or John Dugard?",graphrag,2,1-hop,2026-08-21,False,"The answer opens with the claim that Oreste Scalzone is older, which contradicts the retrieved context showing John Dugard was born earlier in 1936.",3022
"Which film has the director who was born first, The Millionaire'S Double or The Groundstar Conspiracy?",graphrag,2,3+-hop,2026-08-21,True,All facts and birth dates of the directors are fully supported by the retrieved contexts.,3075
"Which film was released earlier, Navavadhu or The January Man?",graphrag,2,1-hop,2026-08-21,True,All claims regarding the release years of Navavadhu (1971) and The January Man (1989) are fully supported by the provided contexts.,3061
"Where did Frederick, Hereditary Prince Of Baden-Durlach's father die?",graphrag,2,2-hop,2026-08-21,True,The answer accurately identifies the prince's father and his place of death as Karlsruhe using the provided contexts.,1727
"Which film has the director who is older, Heremias or S.P.Q.R.: 2,000 And A Half Years Ago?",graphrag,2,3+-hop,2026-08-21,True,"All facts including the films' directors, their birth dates, and the conclusion are fully supported by the provided contexts.",3605
"Were both Pietro Salini and Domenico Ravenna, born in the same place?",graphrag,2,1-hop,2026-08-21,True,"All statements in the answer accurately reflect the provided contexts, correctly noting that Domenico Ravenna's birthplace is not mentioned.",1568
"Which film has the director born earlier, Street Of No Return or Stage Door?",graphrag,2,3+-hop,2026-08-21,True,All factual claims and birth dates are fully supported by the referenced context passages.,2429
"Which film has the director who died first, Sons Of Bitches or Di Che Segno Sei??",graphrag,2,3+-hop,2026-08-21,True,All factual statements regarding the films' directors and their respective dates of death are fully supported by the provided contexts.,2255
"Which magazine came out first, Sri Ramakrishna Vijayam or Tait'S Edinburgh Magazine?",graphrag,2,1-hop,2026-08-21,True,All claims are accurately supported by the provided contexts.,1839
"Which film has the director who died earlier, Here Is The Beauty or Whirl Of Youth?",graphrag,2,3+-hop,2026-08-21,True,All facts regarding the directors of the respective films and their dates of death are directly supported by the retrieved contexts.,2535
"Who is older, Artyom Novichonok or Lyubov Kiryukhina-Tsyoma?",graphrag,2,1-hop,2026-08-21,True,The birth dates of both individuals and the conclusion are fully supported by the retrieved contexts.,1708
Who was born first out of Andrea Di Vito and Barbara Fairchild?,graphrag,2,1-hop,2026-08-21,True,All facts and dates regarding Barbara Fairchild and Andrea Di Vito are accurately supported by the retrieved contexts.,1206
What is the place of birth of the director of film The New Kids?,graphrag,2,2-hop,2026-08-21,True,"The answer accurately reflects that while Sean S. Cunningham is identified as the director, his specific place of birth is not stated in the provided contexts.",1619
"What is the place of birth of Rudolf Christian, Count Of East Frisia's father?",graphrag,2,2-hop,2026-08-21,True,Every claim in the answer is directly supported by the retrieved contexts.,2234
"Which film was released earlier, Samundi or Babilonia?",graphrag,2,1-hop,2026-08-21,True,The answer accurately compares the release years of Babilonia (1987) and Samundi (1992) based on the provided contexts.,2483
Do director of film Trouble In The Glen and director of film Hennessy (Film) have the same nationality?,graphrag,2,3+-hop,2026-08-21,True,"All factual statements regarding the films, directors, and nationalities are directly supported by the retrieved contexts.",1671
"Who was born earlier, Denis Rogers or Zelma Wilson?",graphrag,2,1-hop,2026-08-21,True,The answer accurately compares the birth dates of Denis Rogers and Zelma Wilson based directly on the cited contexts.,1356
"Which film has the director born first, Escape From The Dark or Bulundi?",graphrag,2,3+-hop,2026-08-21,True,All facts regarding the directors of the two films and their respective birth dates are fully supported by the retrieved contexts.,2574
"Which film has the director who died later, The Heart Of Nora Flynn or A Vanished World?",graphrag,2,3+-hop,2026-08-21,False,"The answer falsely states in its opening sentence that A Vanished World has the director who died later, which contradicts the retrieved dates showing Cecil B. DeMille died later than Alexander Korda.",3537
Are Trenton Aerodrome and Mackenzie Airport both located in the same country?,graphrag,2,1-hop,2026-08-21,True,The contexts confirm that both Trenton Aerodrome and Mackenzie Airport are located in Canada.,865
