query,query_type,pipeline,embedder,reranker,repeat,latency_ms,prompt_tokens,completion_tokens,total_tokens,cited_ids,source_ids,n_sources,iter_count,verdict,intent,routed_to,route_reason,judge_gpt5_faithful,judge_gpt5_reason,judge_gpt41_faithful,judge_gpt41_reason,judge_gemini_faithful,judge_gemini_reason,judge_unanimous
Which system-level security requirement is realized by the flight control computer’s command validation and rejection of invalid GCS commands?,1-hop,vanilla,azure,none,2,3577,668,134,802,FCC-031;FCC-040;SEC-008;SEC-014;FCC-007,FCC-031;FCC-040;SEC-008;SEC-014;FCC-007,5,0,,,,,True,The contexts state FCC-031/FCC-040 satisfy system-level security requirement SEC-008.,True,"SEC-008 is the system-level security requirement realized by FCC command validation and rejection, as explicitly stated and cross-referenced in the retrieved contexts.",,skipped,True
"How does the fuel-system requirement trace through data loading and flight-control software to the final data-loader constraint, and what end-to-end dependency does that establish?",3+-hop,agentic,azure,none,0,18868,5703,559,6262,ADS-005;FCC-001,ICE-008;ICE-006;ICE-001;ICE-007;ICE-020;FCC-001;FCC-021;FCC-004;FCC-052;NBC3-FCC-002;ADS-001;ADS-016;ADS-004;STR7-ADS-001;ADS-005,15,3,continue,semantic,,,False,The answer is empty and does not address the requested traceability or dependency from the provided contexts.,False,"There are no contexts about fuel-system requirements, data loading, or data-loader constraints; thus, the answer cannot be supported by the retrieved contexts.",,skipped,True
"For the Nimbus-C3 external cargo pod interface, what FCC lane architecture is the PMC’s MIL-STD-1760 umbilical implementation referencing?",1-hop,agentic,azure,none,1,2346,160,82,242,STD-1760,,0,0,sufficient,id_lookup,,,False,"No retrieved contexts were provided, so the answer cannot be verified from them.",False,No contexts were retrieved to support any claims in the answer.,,skipped,True
"On Stratos-7, how does the thrust-to-surface coordination logic at high N1 support compliance with the N1 reserve limit during takeoff and emergency power?",2-hop,adaptive,azure,none,1,22600,5715,744,6459,FCC-003,STR7-FCC-003;ALX2-FCC-003;FCC-010;FCC-006;ALX2-FCC-002;ICE-015;ICE-018;ICE-007;ICE-010;ICE-006,10,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=0, trace_kw=False, chain_ind=True, numeric=True)",False,The answer is empty and does not address the question using the provided Stratos-7 requirement context.,False,"The answer is missing, so no claims can be verified against the contexts.",,skipped,True
"Which security requirement cited by the payload design is ultimately satisfied by the autonomy function, and where is that same security constraint referenced again downstream?",3+-hop,vanilla,azure,none,1,4558,487,205,692,SEC-014;SEC-012;SEC-016;SEC-003_1;SEC-002,SEC-014;SEC-012;SEC-016;SEC-003_1;SEC-002,5,0,,,,,False,The answer is empty and does not identify any cited security requirement or downstream reference from the provided contexts.,False,The answer is blank and does not make any claims from or about the retrieved contexts.,,skipped,True
"When an uplinked flight-plan change is received, what operator-confirmation workflow and full-diff display are required before activation, and what record must be stored afterward?",2-hop,agentic,azure,none,0,17565,3725,521,4246,FMS-022;HMI-037;GCS-011,HMI-037;FMS-022;GCS-011;FMS-019;FDR-015,5,3,continue,semantic,,,False,The answer is empty and does not provide the required supported information.,True,"All claims about explicit two-step operator confirmation, full diff display before confirmation, and logging of uplink with timestamp and operator ID are directly supported by the retrieved contexts.",,skipped,False
How do the GPS-derived power constraints propagate through command/data handling and back into power requirements to shape the inertial subsystem’s implementation?,3+-hop,agentic-graph,azure,none,2,23856,6168,1017,7185,PWR-018;GPS-026;INS-030;GPS-020;INS-037;FCC-034;GPS-028;SEC-015;GPS-029,GPS-026;GPS-029;GPS-020;GPS-028;GPS-002;ICE-014;ICE-008;ICE-015;ICE-018;ICE-020;EPS-001;EPS-007;EPS-008;EPS-011;EPS-015,15,3,continue,semantic,,,False,"The answer is empty and does not address the question, so it is not a grounded response to the provided requirements.",False,The retrieved contexts specify the GNSS receiver’s power requirements but do not discuss propagation through command/data handling or impact on inertial subsystem implementation.,,skipped,True
How does the secure data-link implementation satisfy the automation-level requirement while propagating referenced constraints through automation behavior to the radar subsystem?,3+-hop,adaptive,azure,none,1,12713,1600,756,2356,RADAR-025;RADAR-017;CDL-004;SEC-014;CDL-001;AUTO-020;CDL-003;PLD-004;AUTO-006;AUTO-027;AUTO-035;AUTO-038;COMM-002;DLNK-002;EOIR-015,RADAR-025;RADAR-017;CDL-004;SEC-014;CDL-001;AUTO-020;CDL-003;PLD-004;AUTO-006;AUTO-027;AUTO-035;AUTO-038;COMM-002;DLNK-002;EOIR-015,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,True,The answer contains no factual claims.,False,No context explicitly connects secure data-link implementation to automation-level requirements or constraint propagation to the radar subsystem.,,skipped,False
"During a 50 ms Category Z primary-power interruption, how does the specified essential-bus hold-up provision ensure both the INS and FCC remain continuously operational?",2-hop,graphrag,azure,none,1,10909,1344,477,1821,FCC-036;PWR-018;INS-035;PWR-013;CDL-025;PLD-028;ICE-018;FCC-045;EMS-029;FCC-055;GPS-026;INS-046;NAV-026;PWR-008;PWR-035,FCC-036;PWR-018;INS-035;PWR-013;CDL-025;PLD-028;ICE-018;FCC-045;EMS-029;FCC-055;GPS-026;INS-046;NAV-026;PWR-008;PWR-035,15,0,,,,,True,"The answer is empty, so it makes no factual claims beyond the provided contexts.",True,"All claims about the essential-bus hold-up provision ensuring continuous INS and FCC operation during a 50 ms Category Z interruption are substantiated by the retrieved requirements (FCC-036, INS-035,",,skipped,True
"After the command link is lost, what warning and command inhibit must the GCS provide while the aircraft returns to the current authenticated rally point?",2-hop,agentic,azure,none,0,14747,3561,466,4027,GCS-007;AUTO-022;EMS-015,GCS-007;AUTO-022;EMS-015;EMS-011;EMS-025,5,3,continue,semantic,,,False,The answer is empty and does not provide the warning and command inhibit stated in the retrieved requirements.,True,"The answer can be fully derived from GCS-007, which specifies a clear warning and command inhibit on link loss while RTB to the authenticated rally point takes place.",,skipped,False
Which security requirement is ultimately traceable from the initial CDL requirement through the referenced FMS and downstream CDL verification chain?,3+-hop,agentic,azure,none,1,19355,4555,643,5198,SEC-008;CDL-013;FMS-022;CDL-040;CDL-003;SHA-256;SEC-010;AES-256;SEC-009;SEC-028,FMS-022;CDL-003;FDR-012;SEC-010;CDL-013;HMI-100;SEC-022;SEC-009;SEC-028;SEC-020,10,3,continue,semantic,,,False,The answer is empty and does not identify any traceable security requirement from the provided chain.,False,The answer is missing; no factual claims are present to judge faithfulness.,,skipped,True
"Which test requirement verifies, by RF-simulator satellite-fault injection, the FDE requirement to detect and exclude an unhealthy satellite within six seconds?",1-hop,agentic,azure,none,1,16898,6118,453,6571,GPS-034;GPS-014;GPS-032,GPS-014;GPS-034;FMS-044;ENG-042;FDR-070;ENG-043;FMS-042;INS-015;PLD-036;FCC-009;GPS-008;GPS-017;GPS-023;GPS-005;GPS-022;GPS-006;GPS-029;NBC3-GPS-002,18,3,continue,semantic,,,False,The answer is empty and does not identify the supported test requirement GPS-034.,True,"GPS-034 states that RAIM/FDE performance (GPS-014, GPS-017) is verified by satellite-fault injection on an RF simulator, which supports the answer.",,skipped,False
How is the 10 Hz FCC background health monitoring constrained to avoid violating the outer-loop 50 Hz guidance jitter requirement?,1-hop,adaptive,azure,none,2,5406,523,268,791,FCC-015;FCC-014;FCC-013;FCC-025;AUTO-011,FCC-015;FCC-014;FCC-013;FCC-025;AUTO-011,5,0,,,vanilla,R5: numeric_hint + single_module (FCC) → top-K,True,"The answer contains no factual claims, so it is vacuously supported by the provided contexts.",True,"FCC-015 directly states that 10 Hz background health-monitoring must not delay the outer loop beyond FCC-014 jitter bounds, addressing the constraint.",,skipped,True
Does the primary essential bus power specification satisfy the flight control computer’s 28 VDC interface and undervoltage requirements?,1-hop,graphrag,azure,none,1,10369,1518,444,1962,FCC-045;PWR-008;PWR-005;STR-021;COMM-025;PWR-003;PWR-002;EPS-012;APM-001;APM-002;EPS-001;FCC-041;FCC-046;PWR-012;ADS-003,FCC-045;PWR-008;PWR-005;STR-021;COMM-025;PWR-003;PWR-002;EPS-012;APM-001;APM-002;EPS-001;FCC-041;FCC-046;PWR-012;ADS-003,15,0,,,,,False,The answer is empty and does not provide any supported factual claim or conclusion to the question.,True,All relevant power interface and undervoltage details for both the FCC and the primary essential bus are present and show alignment in the retrieved contexts.,,skipped,False
Which published fuel-status data does the flight control computer rely on to constrain commanded thrust to available fuel?,1-hop,adaptive,azure,none,0,19848,6412,728,7140,FCC-021;FCC-049;FCC-003;FCC-002;ICE-008;ICE-020;EPS-016;EPS-020,STR7-FCC-003;FCC-021;ALX2-FCC-002;FCC-049;STR7-FCC-002;ICE-008;ICE-020;ICE-015;ICE-007;ICE-002;EPS-016;EPS-001;EPS-024;EPS-020;EPS-003,15,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=0, trace_kw=False, chain_ind=False, numeric=False)",False,The contexts do not mention any fuel-status data or thrust constraint based on available fuel.,False,No context references published fuel-status data or indicates the FCC relies on it to constrain thrust.,,skipped,True
How does the command path from the ground station to the flight control computer ensure invalid commands are rejected before reaching the control laws?,2-hop,adaptive,azure,none,0,22648,5296,986,6282,FCC-031;FCC-040;CDL-035;FCC-007,ADS-012;ADS-014;ADS-017;ADS-026;ADS-021;FCC-031;FCC-040;FCC-007;FCC-019;FCC-030,10,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=0, trace_kw=False, chain_ind=True, numeric=False)",True,"The answer is fully supported: the FCC validates all GCS commands for range, rate, and sequence/auth checks against FCC-040 and rejects non-conforming commands without passing them to the control laws",True,FCC-031 and FCC-040 state the FCC validates and rejects invalid GCS commands before they reach control laws.,,skipped,True
Which HIL lost-link test demonstrates verification that the autopilot enters RTB within one second and tracks to the rally point?,1-hop,agentic-graph,azure,none,0,13791,4125,405,4530,AUTO-039;AUTO-022;CDL-006;CDL-050;EMS-015,AUTO-039;AUTO-022;EMS-011;EMS-015;CDL-006,5,3,continue,semantic,,,False,The answer is empty and does not provide a supported response to the question.,False,No context specifies that a HIL test demonstrates RTB engagement within one second; only engagement at the configured timeout is verified.,,skipped,True
Which avionics processing requirement traces through the security and built-in test specifications to the inspection criterion it ultimately satisfies?,3+-hop,vanilla,azure,none,0,5618,526,258,784,SEC-035;BIT-040;BIT-001;BIT-003;SEC-014,SEC-035;BIT-040;BIT-001;BIT-003;SEC-014,5,0,,,,,False,The contexts do not show any avionics processing requirement tracing through both security and BIT specifications to an inspection criterion.,False,The answer is missing; no claims are made to judge faithfulness.,,skipped,True
"What cryptographic authentication must the APM use when accepting autopilot mode engagement requests, and which autonomous modes are exempt from explicit operator engagement?",2-hop,vanilla,azure,none,1,3678,564,108,672,AUTO-006;AUTO-021;AUTO-005;APM-033;AUTO-009,AUTO-006;AUTO-021;AUTO-005;APM-033;AUTO-009,5,0,,,,,False,"The contexts support authentication per SEC-010 and exempt DAA RESOLUTION and RTB, but do not specify the cryptographic method itself.",True,"The answer is fully supported: engagement requests must be authenticated per SEC.SEC-010, and DAA RESOLUTION and RTB are exempt from explicit operator engagement per AUTO-006.",,skipped,False
"How does the ground control requirement ultimately propagate through autonomy and energy management to the flight data recorder, and what recorder behavior is required as a result?",3+-hop,adaptive,azure,none,2,23814,5466,1051,6517,EPS-016;ICE-016;CDL-030;ICE-019;AUTO-022;EPS-011;EPS-015;GCS-060;FDR-028,ADS-004;ADS-016;ADS-017;ADS-005;ADS-001;EPS-001;EPS-003;EPS-011;EPS-016;EPS-015;ICE-008;ICE-015;ICE-019;ICE-016;ICE-018,15,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=0, trace_kw=False, chain_ind=True, numeric=False)",True,"The answer is empty and makes no factual claims, so nothing is unsupported.",False,No context describes ground control requirement propagation through autonomy and energy management to the flight data recorder or the recorder's required behavior.,,skipped,False
"If the command link is lost long enough to trigger return-to-base, can the aircraft autonomously use the current operator-updated rally point without prior operator engagement?",2-hop,adaptive,azure,none,2,17244,4077,507,4584,CDL-006;AUTO-022;EMS-015;EMS-011;GCS-007,EMS-011;EMS-015;AUTO-022;GCS-007;CDL-006;CDL-007;AUTO-039;HMI-050,8,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=0, trace_kw=False, chain_ind=False, numeric=True)",False,The answer is empty and does not address the question using the provided contexts.,True,All statements in the answer are directly supported by requirements specifying autonomous RTB engagement to the current operator-updated rally point upon command link loss.,,skipped,False
"During high-power takeoff, how does the FCC’s reserve N1 limiting affect pitch-rate reduction logic and the engine-status data published to downstream systems?",2-hop,vanilla,azure,none,2,6699,521,354,875,ENG-030;STR7-FCC-003;ENG-026;ENG-011;ENG-018,ENG-030;STR7-FCC-003;ENG-026;ENG-011;ENG-018,5,0,,,,,True,The answer is empty and thus makes no factual claims beyond the provided contexts.,False,"No contexts describe how the FCC’s reserve N1 limiting affects engine-status data published downstream, only the effect on pitch-rate logic is supported.",,skipped,False
Which communications requirement is ultimately satisfied by the fuel-system requirement through the referenced security control and command/data link implementation chain?,3+-hop,agentic-graph,azure,none,2,18260,11587,590,12177,FUEL-025;CDL-030;SEC-010;COMM-019;CDL-012,SEC-014;COMM-018;SEC-035;CDL-003;CDL-001;SEC-008;SEC-028;FUEL-025;STR-038;STR-021;CDL-030;CDL-031;SEC-010;APM-033;AUTO-006;AUTO-034;CDL-012;COMM-019;DLNK-013;EMS-009;EPS-018;FCC-011;PLD-012;SEC-017;AUTO-006;AUTO-033;CDL-035;COMM-023;ENG-021;FCC-031;FMS-022;GCS-006;ICE-019;LGT-014;PLD-009;PLD-010;EMS-010;FCC-051;NAV-029;PLD-011;PLD-020,41,1,sufficient,semantic,,,True,The answer is empty and makes no factual claims.,True,"The FUEL subsystem requirement [FUEL-025] references CDL.CDL-030, which is the command/data link implementation; CDL.CDL-030 dispatches commands per a routing table; authentication is enforced per SEC",,skipped,True
