query,pipeline,repeat,query_type,judged_on,gemini_faithful,gemini_reason,gemini_tokens
"How does navigation fusion respond to inertial/GPS spoof indications, and which INS spoof-detection criteria drive rejection of suspect GPS updates?",agentic-graph,1,1-hop,2026-08-20,True,"All factual statements in the answer are directly supported by the retrieved contexts, and it accurately acknowledges that INS-028 criteria are absent.",1988
"How does navigation fusion respond to inertial/GPS spoof indications, and which INS spoof-detection criteria drive rejection of suspect GPS updates?",adaptive,1,1-hop,2026-08-20,True,All claims in the answer are directly supported by the retrieved context requirements.,2631
Which actuator-command saturation limits and rates must the anti-windup logic use to prevent integrator growth when surface commands are clamped?,vanilla,1,1-hop,2026-08-20,True,All statements and requirement citations in the answer are fully supported by the retrieved contexts.,1661
Which actuator-command saturation limits and rates must the anti-windup logic use to prevent integrator growth when surface commands are clamped?,agentic,1,1-hop,2026-08-20,True,"All claims regarding anti-windup, trim integrators, and actuator command limits/rates are directly supported by the retrieved contexts.",1860
Which actuator-command saturation limits and rates must the anti-windup logic use to prevent integrator growth when surface commands are clamped?,graphrag,1,1-hop,2026-08-20,True,"All claims regarding actuator-command limits, rates, and anti-windup/freeze behavior are directly supported by the retrieved contexts.",2990
Which actuator-command saturation limits and rates must the anti-windup logic use to prevent integrator growth when surface commands are clamped?,agentic-graph,1,1-hop,2026-08-20,True,All statements and requirement references are fully supported by the provided context chunks.,1891
Which actuator-command saturation limits and rates must the anti-windup logic use to prevent integrator growth when surface commands are clamped?,adaptive,1,1-hop,2026-08-20,True,"All saturation limits, rates, requirement references, and anti-windup interactions mentioned in the answer are directly supported by the retrieved contexts.",1824
"For autonomous mode engagement exceptions, what authentication mechanism must operator engagement requests use on the control data links?",vanilla,1,1-hop,2026-08-20,True,"All claims regarding operator engagement authentication, encryption, and CDL forward link validation rules are accurately supported by AUTO-006, SEC-010, and CDL-013.",1450
"For autonomous mode engagement exceptions, what authentication mechanism must operator engagement requests use on the control data links?",agentic,1,1-hop,2026-08-20,True,All claims regarding operator engagement request authentication using HMAC-SHA-256 and AES-256 GCM on CDL links per SEC-010 and AUTO-006 are directly supported by the context.,1491
"For autonomous mode engagement exceptions, what authentication mechanism must operator engagement requests use on the control data links?",graphrag,1,1-hop,2026-08-20,True,"All claims regarding authentication of operator engagement requests via HMAC-SHA-256, AES-256 GCM encryption, and CDL command frame validation rules are directly supported by AUTO-006, SEC-010, and CD",2593
"For autonomous mode engagement exceptions, what authentication mechanism must operator engagement requests use on the control data links?",agentic-graph,1,1-hop,2026-08-20,True,All claims in the answer are directly supported by requirements AUTO-006 and SEC-010 in the provided contexts.,1587
"For autonomous mode engagement exceptions, what authentication mechanism must operator engagement requests use on the control data links?",adaptive,1,1-hop,2026-08-20,True,All factual claims regarding autonomous mode exceptions and the authentication requirements under SEC-010 and AUTO-006 are fully supported by the retrieved contexts.,1416
