query,pipeline,repeat,query_type,judged_on,gemini_faithful,gemini_reason,gemini_tokens,gpt41_faithful,gpt41_reason,gpt41_tokens
"Which communications capability document is explicitly excluded from the tactical Link‑16 terminal scope, and what assurance levels govern it?",graphrag,0,1-hop,2026-08-20,True,All statements regarding the excluded CDL document and its associated assurance levels are fully supported by DLNK-002 and CDL-001.,2052,True,All claims about the explicit exclusion of CDL.CDL-001 from the tactical Link-16 terminal scope and the assurance levels from CDL-001 are directly supported by the retrieved contexts.,1572
"Which communications capability document is explicitly excluded from the tactical Link‑16 terminal scope, and what assurance levels govern it?",agentic-graph,0,1-hop,2026-08-20,True,The answer accurately identifies the excluded voice communications document from DLNK-002 and correctly notes that assurance levels governing it are not available in the retrieved contexts.,1267,True,All claims in the answer are supported or appropriately limited by the provided contexts.,719
"Which communications capability document is explicitly excluded from the tactical Link‑16 terminal scope, and what assurance levels govern it?",adaptive,0,1-hop,2026-08-20,True,All facts stated in the answer are accurately supported by the provided context chunks DLNK-002 and DLNK-001.,1229,True,All claims regarding the explicit exclusion of CDL.CDL-001 and the assurance levels for the DLNK terminal are directly supported by the retrieved contexts.,779
Which application module requirement provides the 1 Hz battery state-of-charge data that the power subsystem uses to inhibit NORMAL mode entry below 85%?,vanilla,0,1-hop,2026-08-20,True,"The answer accurately reflects the contents of PWR-028 and APM-030, noting that PWR-028 references APM-015 which is absent from the provided context.",1562,True,"Every claim in the answer matches information in the retrieved contexts, especially the reporting of SoC at 1 Hz in [APM-030], and the commentary about [APM-015] is accurate based on the absence of it",868
Which application module requirement provides the 1 Hz battery state-of-charge data that the power subsystem uses to inhibit NORMAL mode entry below 85%?,agentic,0,1-hop,2026-08-20,True,The answer accurately identifies that the requested requirement is not present in the context and faithfully summarizes the relevant retrieved EPS requirements.,2549,True,All claims are strictly derived from and limited to the provided contexts.,1865
Which application module requirement provides the 1 Hz battery state-of-charge data that the power subsystem uses to inhibit NORMAL mode entry below 85%?,graphrag,0,1-hop,2026-08-20,True,The answer is fully supported by the retrieved requirements APM-015 and PWR-028.,1932,True,All claims about APM-015 providing 1 Hz battery SoC data used by PWR subsystem for mode inhibition are explicitly supported by the retrieved contexts.,1435
Which application module requirement provides the 1 Hz battery state-of-charge data that the power subsystem uses to inhibit NORMAL mode entry below 85%?,agentic-graph,0,1-hop,2026-08-20,True,The answer correctly identifies that the requested requirement is not present in the contexts and accurately describes the only SoC requirements provided.,2997,True,The answer only references information present in the retrieved contexts and does not add unsupported claims.,2139
Which application module requirement provides the 1 Hz battery state-of-charge data that the power subsystem uses to inhibit NORMAL mode entry below 85%?,adaptive,0,1-hop,2026-08-20,False,"Context [PWR-028] explicitly states that the power subsystem monitors SoC from APM-015, whereas [APM-030] only specifies reporting to the FDR.",2434,True,"[APM-030] in the contexts states the APM reports battery SoC at 1 Hz, matching the answer's claim and reasoning.",1678
Which GNSS dilution-of-precision outputs feed the navigation fusion QoS score computation for operator display?,vanilla,0,1-hop,2026-08-20,True,The answer accurately reflects the retrieved contexts by stating that only GPS DOP is mentioned in NAV-021 without specific dilution-of-precision components being identified.,1283,True,"The answer accurately states that only 'GPS DOP' is specified as input to the QoS score, and that further details (such as which DOP components) are not given in the provided contexts.",780
Which GNSS dilution-of-precision outputs feed the navigation fusion QoS score computation for operator display?,agentic,0,1-hop,2026-08-20,True,"All claims accurately reflect the retrieved requirement NAV-021, correctly noting that only GPS DOP (via ##GPS.GPS-020) is mentioned without further specific DOP subtypes.",1094,True,All claims about the use of GPS DOP in QoS and the absence of specific DOP type details are directly supported by NAV-021 and the provided contexts.,735
Which GNSS dilution-of-precision outputs feed the navigation fusion QoS score computation for operator display?,graphrag,0,1-hop,2026-08-20,True,All statements accurately reflect requirement NAV-021 and correctly identify that the context specifies only GPS DOP without defining specific dilution-of-precision components.,1971,True,"All claims in the answer are directly supported by NAV-021, with no additional details or unsupported inferences.",1550
Which GNSS dilution-of-precision outputs feed the navigation fusion QoS score computation for operator display?,agentic-graph,0,1-hop,2026-08-20,True,The answer accurately cites NAV-021 and correctly states that the specific GNSS dilution-of-precision outputs are not further defined in the context.,963,True,The answer only references the provided context and does not add unsupported details or contradict the information.,670
Which GNSS dilution-of-precision outputs feed the navigation fusion QoS score computation for operator display?,adaptive,0,1-hop,2026-08-20,True,All factual statements and requirement citations in the answer are directly supported by NAV-021 and GPS-020.,1863,False,"The claim that HDOP, VDOP, PDOP, and TDOP feed the QoS computation is not directly supported; only 'GPS DOP' is specified as an input to QoS in the requirements.",1379
"In ground mode, what requirement defines the authorized control-surface command path, and which ground system requirement implements that interface?",vanilla,0,1-hop,2026-08-20,True,"All claims regarding FCC-007, GCS-022, and their interface relationship are directly supported by the retrieved contexts.",1239,True,Every claim about FCC-007 and GCS-022 is directly supported by the provided contexts.,794
